Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
325.9,20.1,9.5,45.3,816.3,23.7,0.8,3.7,11.9
141.3,3.0,0.5,0.1,365.5,26.7,5.1,5.2,5.8
386.4,9.6,3.4,17.1,248.9,63.8,5.7,3.8,11.9
87.3,0.1,0.0,0.0,75.3,23.0,0.2,21.0,0.2
105.1,8.7,2.0,5.5,101.3,4.1,1.5,1.0,3.8
502.5,26.1,10.8,40.7,118.3,65.4,6.0,38.4,6.5
43.7,0.4,0.1,0.0,6.8,11.4,2.4,4.7,1.8
155.8,11.2,1.6,0.0,112.8,12.4,3.3,3.4,2.9
71.4,3.7,0.5,0.0,284.9,9.7,2.1,5.0,1.8
1.4,0.0,0.0,0.0,149.3,0.3,0.0,0.3,0.0
304.6,21.6,12.7,104.8,613.2,10.5,0.6,2.9,17.4
231.0,6.9,4.3,19.9,904.9,36.1,5.5,5.7,7.8
299.9,17.1,6.0,85.1,644.0,10.0,2.5,3.5,26.9
42.1,0.9,0.1,0.0,76.7,7.9,0.5,0.2,1.5
372.5,21.0,7.2,77.1,840.0,23.4,5.1,13.4,24.9
105.6,0.1,0.0,0.0,7.2,5.4,0.9,2.4,0.2
189.5,5.4,0.8,0.0,53.8,33.9,4.4,2.8,4.6
161.9,0.6,0.3,0.0,48.6,37.2,1.7,28.1,1.2
769.5,41.0,11.1,242.1,1035.3,75.5,7.2,2.2,26.1
177.6,8.2,4.2,35.1,136.1,24.0,0.6,15.3,2.7
408.9,1.0,0.2,0.0,2.9,88.6,2.8,16.9,10.1
123.8,6.4,3.9,19.4,118.0,15.4,0.2,10.4,1.4
72.6,2.9,1.5,8.4,176.6,8.9,4.2,2.0,4.4
152.7,7.1,1.0,0.0,894.2,20.0,4.4,2.2,4.6
357.7,16.3,7.1,66.2,758.1,30.8,5.8,10.7,23.8
257.6,10.1,6.2,29.7,464.8,28.5,9.0,3.9,15.6
383.5,21.2,10.5,40.7,186.3,49.8,1.0,39.9,2.2
127.2,11.1,6.1,36.3,288.1,1.6,0.1,1.0,5.6
255.8,15.1,3.0,47.0,83.9,30.9,1.7,25.1,2.6
148.3,1.2,0.3,19.1,305.7,33.8,5.2,19.0,4.8
396.2,29.6,6.1,103.6,1023.1,10.5,1.6,1.4,21.6
516.8,20.7,8.0,113.6,1701.5,45.7,6.1,11.8,38.9
51.3,2.2,1.1,0.0,333.8,6.8,2.4,2.6,3.2
93.8,4.0,2.3,28.6,94.0,13.4,0.5,7.2,1.6
295.7,15.6,9.7,57.6,77.0,36.1,0.9,31.2,4.9
320.9,16.2,8.2,47.5,319.2,42.2,0.4,29.8,2.6
319.5,17.6,8.7,46.8,377.1,40.5,0.8,28.1,3.1
112.5,7.9,2.3,7.3,269.0,6.8,1.3,4.5,4.7
34.6,0.0,0.0,0.0,0.8,9.2,0.1,8.3,0.1
181.5,5.0,2.8,45.4,241.6,32.8,1.9,17.2,3.0
170.3,7.5,2.9,25.7,123.8,24.8,0.5,18.0,2.1
262.1,14.4,6.4,12.4,187.7,32.3,1.0,22.8,3.2
499.6,27.7,11.0,115.0,573.5,21.2,2.7,1.0,34.9
230.6,13.7,1.3,5.4,472.3,15.9,4.2,2.9,11.7
316.4,9.2,1.2,0.0,603.8,49.5,10.0,2.2,10.8
359.3,8.6,1.4,165.7,675.3,43.6,2.2,1.2,25.4
230.6,6.8,1.6,41.6,70.7,38.8,0.6,22.4,3.5
155.8,10.4,1.6,0.9,182.6,14.1,3.0,9.0,1.8
331.5,21.4,8.7,154.5,237.0,6.0,0.4,1.1,27.0
49.6,2.3,1.1,0.0,21.6,9.6,6.4,0.0,0.7
139.5,6.1,3.1,0.0,24.7,27.0,17.9,0.3,3.0
30.8,0.1,0.0,0.0,2.0,10.5,0.5,2.4,0.5
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
420.4,20.6,6.2,168.3,1417.7,33.3,7.4,3.3,26.4
216.1,6.3,0.9,0.0,866.0,36.7,7.3,10.6,6.7
416.5,15.8,5.0,16.4,856.9,53.1,6.5,9.2,13.2
288.6,10.6,6.4,53.6,203.6,45.9,1.2,31.5,3.8
95.2,0.7,0.1,0.0,299.8,23.3,4.0,17.5,2.2
578.5,17.3,6.0,26.8,718.6,93.6,13.2,25.6,17.4
228.8,2.7,1.3,7.5,101.2,46.2,4.7,39.6,8.1
237.8,21.1,3.0,0.0,6.5,13.2,5.6,7.0,2.4
156.3,0.3,0.0,0.0,1.9,39.2,0.3,35.6,0.9
276.7,7.0,1.6,0.0,1077.4,45.7,5.9,4.7,10.0
148.9,1.0,0.2,24.0,198.0,31.4,0.6,7.4,3.9
319.3,0.1,0.0,0.0,2.3,32.0,0.2,29.4,0.5
628.1,34.3,9.5,217.9,697.5,2.8,0.3,0.2,72.7
99.8,4.7,0.3,0.0,24.1,14.5,1.3,7.6,0.7
95.3,0.2,0.0,0.0,3.7,24.5,1.0,20.8,0.3
375.2,13.2,1.5,3.0,39.7,58.7,5.9,22.9,9.4
337.4,13.0,2.4,0.0,549.4,48.5,4.0,3.6,7.2
144.7,9.6,5.9,26.0,315.2,12.4,3.3,2.5,4.4
303.8,20.2,8.5,84.7,702.1,7.8,1.4,3.3,22.4
89.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
528.8,23.4,12.7,55.4,501.5,72.4,5.5,30.2,9.8
285.5,27.7,3.9,64.3,78.8,3.2,0.7,0.6,7.5
142.0,9.5,1.3,0.0,109.0,14.0,2.4,3.6,2.2
209.5,12.6,7.4,44.2,527.6,11.5,0.4,8.0,12.5
365.5,17.7,8.6,82.6,640.4,27.8,7.8,3.8,25.3
161.8,0.1,0.0,0.0,2.6,13.3,0.0,13.2,0.0
479.9,31.6,9.8,165.6,463.8,4.0,0.6,1.0,33.0
162.6,14.0,8.1,123.5,138.9,6.4,1.0,0.9,4.1
548.9,26.5,9.0,78.9,102.4,46.0,6.2,4.4,30.9
118.2,4.1,3.1,0.0,1348.5,17.1,4.4,10.5,3.9
175.5,13.2,7.0,33.6,333.3,8.7,1.5,0.2,7.2
138.0,3.7,0.6,0.6,209.9,24.9,0.3,13.8,1.4
479.3,0.2,0.1,0.0,56.7,34.6,1.8,26.4,0.8
374.8,19.3,5.2,70.4,500.9,27.9,2.9,7.9,22.0
303.8,0.9,0.3,0.0,866.0,64.7,0.7,3.6,8.8
212.1,6.5,2.1,8.3,330.5,35.3,4.4,3.4,7.0
85.8,4.9,3.0,18.8,65.6,6.2,0.0,0.2,4.4
350.3,13.6,2.1,1.5,473.1,48.1,2.4,1.6,8.6
483.7,5.0,0.7,0.0,1246.3,92.2,25.0,10.0,33.3
374.6,7.3,3.1,28.6,842.9,65.2,3.3,7.6,10.7
121.4,0.9,0.2,0.0,292.9,25.5,4.0,0.1,4.9
463.2,35.4,3.1,0.0,1032.6,26.6,23.1,2.0,17.3
58.5,4.9,0.7,3.8,143.0,3.8,0.1,1.0,0.2
287.2,12.7,7.7,57.9,351.5,37.5,1.1,7.5,5.7
155.1,10.2,1.4,0.0,491.6,14.1,3.1,0.1,2.9
25.0,0.2,0.1,0.0,16.8,4.7,2.3,1.5,2.7
207.0,0.3,0.1,0.0,15.1,46.9,5.7,2.1,5.5
111.6,3.0,2.1,5.7,95.5,20.5,0.4,9.2,1.1
116.9,0.1,0.0,0.0,2.9,11.0,0.1,8.3,0.4
97.6,5.6,3.5,21.4,74.7,7.1,0.0,0.0,5.0
134.6,13.1,1.9,0.0,3.3,4.6,1.7,2.4,0.9
383.0,11.6,3.7,23.1,330.0,49.0,11.8,2.4,22.0
507.5,21.0,8.5,63.1,1625.2,52.6,7.2,6.6,26.2
417.0,26.2,10.1,65.6,794.8,32.4,2.2,4.4,15.6
54.2,0.8,0.2,2.4,222.5,11.6,2.6,7.6,1.1
121.0,0.5,0.1,0.0,1.4,31.1,3.5,16.6,1.5
324.4,16.8,5.2,47.4,366.3,12.8,2.2,4.9,27.2
48.0,3.7,2.3,13.7,20.6,3.5,0.0,3.1,0.5
178.1,12.3,7.7,36.1,258.3,9.9,0.4,0.2,7.0
5.4,0.0,0.0,0.0,5.1,1.0,0.0,0.8,0.0
373.6,21.4,6.4,137.3,110.0,1.4,0.2,0.2,41.4
184.3,16.7,3.3,7.7,255.5,5.6,1.1,1.9,3.3
9.6,0.0,0.0,0.0,16.2,2.0,0.6,1.4,0.3
176.2,17.2,10.8,47.6,316.8,2.8,0.2,0.7,3.4
268.1,18.9,6.0,19.5,327.3,22.2,4.5,1.5,6.2
168.8,12.0,2.5,211.5,75.6,8.5,1.2,4.6,7.6
253.3,9.6,5.6,27.5,216.4,40.1,1.9,27.4,3.4
149.2,4.5,0.9,72.6,452.0,1.4,0.3,0.6,24.7
7.0,0.1,0.0,0.0,14.5,1.8,0.1,1.5,0.1
567.0,21.0,10.4,122.2,494.0,52.0,2.7,4.3,40.5
241.3,10.1,1.2,0.0,13.1,31.8,2.3,1.4,6.7
83.3,6.5,3.9,16.8,552.0,5.8,2.7,2.6,1.3
22.4,1.6,0.8,7.6,45.8,0.1,0.0,0.0,1.9
331.6,12.3,1.9,78.5,910.8,16.4,0.2,0.5,33.6
170.0,10.4,2.7,10.1,167.2,14.3,0.6,0.9,4.8
128.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
293.2,10.9,2.1,113.5,701.4,3.6,1.1,0.5,46.2
104.9,2.6,1.2,30.8,115.7,17.5,2.2,10.9,3.1
145.3,1.1,0.2,0.6,194.7,31.7,3.1,12.1,4.3
100.6,6.1,3.3,13.4,249.8,7.7,1.7,5.1,4.6
242.6,9.5,2.9,64.2,69.0,33.2,4.2,21.6,6.7
41.1,0.4,0.1,0.4,237.9,8.5,2.2,5.9,1.4
400.6,32.3,7.3,22.9,131.8,22.1,6.8,8.2,10.9
503.0,31.6,11.1,168.2,567.2,4.0,0.5,2.0,48.1
247.8,0.2,0.0,0.0,13.3,28.4,1.5,20.0,0.4
60.3,0.7,0.4,3.0,44.8,10.0,0.1,9.1,3.8
167.6,9.9,1.3,0.0,11.7,13.3,4.6,1.4,8.2
156.5,9.5,4.1,10.6,82.5,17.4,0.9,10.8,1.4
106.2,7.1,4.3,20.6,64.4,10.4,0.0,10.1,0.6
178.8,10.0,6.2,31.2,103.8,20.4,0.0,11.7,2.3
221.0,1.1,0.2,0.0,472.1,48.2,7.1,7.3,8.1
170.8,0.4,0.1,0.0,11.0,41.4,2.5,23.3,2.5
57.5,5.0,2.5,20.3,95.5,1.6,0.1,0.8,1.9
324.2,24.7,7.9,33.2,501.2,22.4,4.6,10.2,6.7
872.8,16.1,2.4,0.0,41.9,146.0,18.8,5.0,37.0
459.1,24.5,11.9,144.7,402.2,33.5,2.0,3.2,26.0
181.7,10.6,5.5,159.0,409.9,13.7,0.4,0.2,7.4
131.5,6.2,3.3,3.4,99.1,16.2,0.6,10.8,3.2
172.5,11.9,5.5,14.6,44.3,15.9,2.0,7.0,4.0
105.2,4.3,2.5,12.8,46.8,16.7,0.6,9.3,1.2
60.8,2.5,0.6,1.0,64.1,5.0,0.1,3.1,2.7
116.5,2.5,0.9,2.0,101.6,20.2,0.9,0.1,3.0
191.3,10.6,4.6,14.5,208.2,21.0,0.7,0.9,3.2
140.8,6.1,1.5,2.0,62.4,20.3,0.7,18.6,2.9
453.3,10.2,5.1,55.8,837.1,70.7,4.3,7.2,19.8
104.5,1.6,0.3,0.0,64.3,18.7,1.5,0.8,3.9
150.3,3.3,0.8,0.0,267.4,26.3,1.6,5.0,3.5
284.6,20.1,8.6,87.0,286.8,0.8,0.1,0.2,23.5
621.6,14.4,6.5,204.7,886.7,42.2,7.3,17.8,59.2
273.9,4.3,0.7,0.0,88.3,46.2,11.8,8.2,15.4
476.6,11.1,1.4,0.0,907.9,80.6,16.4,4.2,17.0
350.6,4.5,0.6,0.0,749.5,67.8,15.6,27.5,12.4
15.0,0.6,0.3,0.0,1.3,3.1,1.7,0.4,0.2
173.5,8.3,2.6,0.0,51.3,28.7,12.6,2.5,5.9
105.0,0.4,0.1,0.0,1.2,26.9,3.1,14.4,1.3
39.4,2.7,0.9,106.2,44.9,0.3,0.0,0.2,3.2
268.4,10.2,1.6,2.8,193.3,39.2,4.5,4.1,7.0
436.5,16.0,9.2,119.0,270.7,64.3,2.0,15.2,8.8
192.7,6.4,0.9,0.0,454.0,30.5,1.4,5.7,3.7
330.1,22.6,4.0,0.0,158.4,15.3,1.2,2.0,21.7
102.4,5.0,3.1,18.1,54.4,11.9,0.3,0.0,3.1
77.9,0.1,0.0,0.0,8.6,20.0,0.7,3.6,0.3
54.1,0.2,0.0,0.0,1.2,12.5,0.2,10.1,0.8
175.6,0.2,0.0,0.0,5.4,15.0,0.2,12.9,0.6
80.3,0.0,0.0,0.0,0.8,2.9,1.1,1.0,0.1
174.6,0.1,0.0,0.0,3.1,15.0,0.0,15.0,0.0
147.7,8.8,5.5,31.7,10.0,0.8,0.0,0.0,0.6
89.3,5.4,3.2,8.5,31.1,9.5,0.6,5.7,2.4
179.8,6.0,3.7,15.3,764.9,29.6,2.9,1.2,2.9
448.9,9.1,3.4,15.7,40.5,74.4,4.3,5.2,16.9
291.1,24.1,8.2,36.8,481.3,8.2,3.4,2.7,13.5
334.5,5.8,2.2,58.8,434.3,56.2,9.5,4.7,15.0
314.2,24.9,8.6,62.9,722.1,6.8,0.6,1.3,12.2
129.2,7.9,4.2,22.1,75.9,12.5,1.3,9.7,4.2
127.6,3.7,0.5,0.0,3.2,21.2,2.5,7.0,3.2
343.6,5.6,1.4,9.6,462.0,59.0,2.2,5.6,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.4,10.9,7.2,25.6,91.6,19.0,0.8,8.4,2.2
669.1,30.1,11.1,113.4,112.1,62.8,9.1,4.5,34.4
106.0,5.3,2.8,11.6,191.2,10.4,0.6,0.4,4.0
145.4,5.7,2.0,15.4,91.4,22.2,0.9,12.6,1.9
196.0,0.9,0.2,0.0,140.5,45.4,4.6,22.5,3.6
433.4,3.1,1.1,95.2,1114.3,70.6,4.8,35.1,28.9
550.5,24.2,9.2,135.7,541.3,51.6,2.8,3.9,31.3
77.7,0.0,0.0,0.0,4.8,19.7,0.0,17.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6,0.4,0.1,0.0,20.1,5.8,2.3,1.2,1.0
278.5,16.7,7.8,15.2,111.5,33.0,1.6,28.1,3.1
162.6,13.8,7.2,37.4,190.8,7.9,3.9,3.3,5.0
94.3,6.7,1.2,0.0,37.4,7.1,2.0,1.3,3.8
368.7,7.0,0.7,0.0,204.2,61.9,14.1,3.9,16.7
33.4,0.3,0.0,0.0,2098.6,5.7,1.3,4.3,0.6
33.6,0.4,0.1,0.0,69.7,6.6,1.9,3.5,1.5
232.3,14.3,2.0,18.0,192.5,24.4,0.4,13.1,2.1
120.0,2.9,0.6,8.4,164.5,21.0,3.2,2.8,4.2
363.5,26.3,12.8,37.2,233.5,28.2,0.9,17.7,4.7
211.8,17.8,2.5,0.0,43.1,13.0,8.0,3.4,3.9
425.7,21.7,6.7,17.1,209.5,53.4,6.8,28.9,14.4
218.2,12.1,1.7,0.0,15.7,25.4,3.7,17.8,6.9
138.2,13.7,1.8,0.0,660.9,2.9,0.2,1.9,1.1
67.9,3.6,0.5,0.0,1905.7,10.9,6.3,1.4,2.9
133.6,9.8,3.8,13.8,108.1,10.4,0.0,6.7,2.0
244.9,9.9,6.0,25.7,12.9,35.1,0.9,10.1,4.1
260.6,10.5,1.4,0.0,1008.6,39.7,7.4,14.8,5.3
423.9,19.3,5.0,194.0,1113.5,21.7,2.6,4.2,39.6
347.0,14.3,8.5,80.7,126.0,52.8,1.6,38.8,3.5
345.5,13.0,6.9,33.9,786.3,35.5,1.5,7.8,21.0
11.8,0.0,0.0,0.0,881.5,2.9,0.3,1.7,0.2
470.6,22.8,10.3,60.2,1546.3,53.5,13.1,4.7,18.2
160.2,10.7,1.5,0.0,605.9,15.6,4.2,4.2,3.1
156.5,11.8,7.2,33.9,96.0,11.3,3.3,2.0,4.7
170.1,12.2,5.7,134.8,235.4,5.3,1.4,2.5,10.0
838.5,88.4,12.3,0.0,18.6,13.5,2.6,3.3,4.1
216.6,6.2,1.6,14.4,739.3,26.4,2.3,9.7,14.2
281.3,17.1,4.8,46.5,280.4,6.3,1.5,2.7,25.5
172.5,0.7,0.1,0.0,3.2,44.6,4.4,35.4,1.8
119.4,5.8,1.8,28.8,206.7,11.4,1.1,1.9,5.5
332.2,11.5,4.7,86.9,787.5,11.5,0.1,0.7,30.6
535.9,12.2,1.8,0.0,16.9,89.5,4.9,6.0,16.4
193.2,7.2,1.1,27.6,652.5,21.2,5.6,5.8,14.1
460.5,19.4,4.6,124.7,105.7,52.2,3.4,4.2,18.1
687.2,39.5,5.5,0.0,285.9,71.7,5.3,4.7,12.9
208.8,7.7,1.1,0.0,365.4,27.9,10.2,2.8,10.4
360.7,16.7,8.8,70.3,322.3,48.5,1.3,28.3,5.4
215.3,2.8,0.6,131.8,807.4,14.8,1.4,4.7,33.2
176.7,7.0,1.6,39.2,101.3,7.3,1.1,2.8,18.4
95.9,8.2,4.8,25.1,127.2,1.5,0.4,1.0,4.2
180.1,5.3,4.9,0.0,33.8,33.1,0.3,28.9,0.8
46.7,4.5,0.6,0.0,204.4,1.4,0.1,1.0,0.1
362.3,11.7,2.9,243.8,121.3,31.2,2.9,0.9,32.5
162.2,9.2,3.4,38.6,119.0,6.7,3.6,1.3,14.7
334.0,11.4,1.9,77.4,288.9,20.3,4.7,8.3,39.5
468.7,19.1,6.4,19.7,318.5,63.2,7.5,2.7,13.2
246.1,13.8,1.9,0.0,32.4,28.5,3.9,1.6,3.6
602.5,13.2,5.8,162.8,398.4,11.9,1.1,4.7,54.2
84.1,4.0,1.3,5.4,389.5,9.7,2.0,1.8,4.4
287.9,21.0,8.7,29.7,232.9,17.1,4.6,8.7,11.3
138.0,5.6,1.7,186.0,198.8,13.0,0.6,1.3,8.2
202.3,11.4,6.3,27.7,429.0,19.1,1.3,0.5,6.8
278.8,20.0,10.1,55.4,495.4,9.6,1.3,3.2,15.9
229.5,10.0,5.4,35.4,136.9,32.4,0.8,19.7,2.7
70.0,3.2,1.1,4.5,166.4,7.9,2.1,4.2,3.7
393.6,14.7,5.0,73.7,135.8,35.0,5.7,3.9,30.3
405.7,22.9,7.8,130.0,325.5,23.0,2.2,6.3,25.9
173.8,7.8,4.8,20.2,417.4,22.4,0.8,1.1,3.6
317.9,16.3,2.5,102.2,141.7,2.4,0.7,0.3,38.7
96.3,6.5,2.1,7.6,777.6,9.8,1.1,5.8,1.8
144.1,4.0,0.9,0.0,130.7,24.9,3.3,3.3,4.1
119.2,2.9,0.7,0.0,147.2,21.5,3.1,3.3,3.6
425.6,5.2,1.5,81.3,627.8,58.5,1.1,6.5,38.8
170.2,10.4,1.4,0.0,7.6,20.6,3.7,3.8,1.8
86.5,7.1,1.0,0.0,167.2,5.6,1.0,0.2,1.7
110.3,2.1,0.6,46.5,694.3,18.2,3.7,2.8,4.9
447.4,25.6,8.9,191.2,511.9,33.8,2.6,1.6,20.0
187.1,4.0,2.4,12.5,576.4,33.0,3.8,1.6,5.7
299.3,15.8,2.3,0.0,1490.5,31.6,2.3,2.7,7.8
115.3,9.3,1.3,0.0,8.1,8.1,1.5,4.1,1.4
72.8,0.4,0.1,0.0,152.1,12.7,5.1,1.7,5.7
373.7,16.5,3.4,0.0,233.8,52.4,2.8,28.6,9.9
426.1,22.5,9.3,83.2,332.0,53.5,0.7,32.9,4.1
132.3,4.0,1.6,58.1,185.3,2.5,0.5,1.2,20.0
30.1,2.8,0.7,3.1,67.4,1.1,0.3,0.3,0.3
232.2,8.7,1.2,179.1,879.4,12.1,3.0,5.6,21.3
66.3,0.3,0.1,0.0,0.5,16.9,0.6,15.7,0.3
76.6,0.3,0.1,0.0,131.1,16.9,3.4,13.5,2.9
70.6,0.5,0.0,0.0,2210.6,4.7,0.8,1.1,4.5
128.8,4.7,1.8,8.7,44.4,16.7,0.7,3.3,2.5
608.5,5.3,0.8,0.0,1463.7,121.8,5.0,3.1,16.0
225.6,7.7,3.8,14.1,176.0,38.8,3.5,22.1,4.8
163.8,9.3,5.3,23.9,78.0,20.2,1.4,16.1,1.6
115.5,1.8,0.5,46.5,115.0,22.5,2.6,1.3,4.9
51.9,5.8,3.6,15.2,124.3,0.2,0.1,0.0,0.1
161.4,7.6,1.9,62.6,502.3,5.0,1.5,1.3,19.2
444.2,27.8,9.8,51.2,888.6,35.2,2.1,2.7,6.7
345.1,12.1,1.0,0.0,467.7,54.6,12.1,7.2,10.7
87.1,4.6,1.5,75.4,125.2,6.9,0.6,1.2,4.7
85.9,0.3,0.0,0.0,81.0,21.1,3.3,14.4,1.1
56.5,1.2,0.7,4.3,14.9,16.4,0.7,10.6,1.1
298.8,15.6,9.6,51.6,178.9,39.7,1.0,29.7,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.1,12.5,1.8,0.0,597.2,35.9,5.5,5.2,4.7
456.9,10.2,1.6,176.7,198.6,45.5,2.6,2.2,44.2
287.8,5.6,1.1,59.3,757.4,39.3,1.9,2.5,22.6
257.2,12.0,2.4,15.5,122.9,37.9,0.2,15.0,1.8
198.5,6.1,3.7,15.3,56.4,38.9,4.5,32.3,0.6
497.0,24.9,3.8,168.0,234.0,1.7,0.2,0.6,63.7
504.1,26.9,10.6,94.0,340.1,61.7,0.2,34.2,7.6
237.5,11.0,3.3,31.9,186.0,32.1,0.8,17.0,3.2
597.1,37.2,7.1,72.6,1145.5,35.1,1.5,14.4,30.9
184.4,4.2,1.1,13.8,200.1,34.7,0.7,21.1,2.4
101.7,4.9,1.5,0.0,396.2,21.3,14.0,2.0,5.5
334.9,7.5,1.0,0.0,592.9,56.5,5.9,1.2,10.1
354.8,19.7,9.6,53.8,275.4,41.8,2.8,23.3,5.2
824.8,19.9,6.5,104.0,1371.5,120.4,5.8,18.3,38.4
139.3,10.3,4.0,0.0,88.0,9.9,2.0,6.5,4.2
198.0,4.2,2.3,22.5,369.4,34.6,1.2,3.7,5.0
255.6,8.9,5.0,32.9,96.6,41.0,5.9,27.8,6.8
368.3,22.6,12.5,108.6,277.9,37.5,1.5,26.2,5.5
381.2,5.6,1.9,7.7,420.3,52.7,6.9,6.8,13.2
124.0,7.4,1.0,0.0,264.1,13.4,2.1,1.9,2.0
268.6,15.0,5.0,33.7,882.9,25.2,3.8,3.8,10.2
308.6,17.3,7.1,35.4,479.5,25.1,6.5,8.6,14.5
392.2,27.8,6.0,46.2,1146.4,7.9,1.2,2.1,27.2
148.5,13.3,5.3,23.9,513.0,1.8,0.0,1.5,5.1
99.3,1.0,0.2,0.0,236.7,19.9,3.2,0.6,3.8
172.4,4.2,0.5,0.0,112.7,29.1,4.9,2.5,5.6
332.3,14.6,5.4,48.3,767.0,31.0,5.2,2.3,19.3
212.4,8.5,4.7,52.9,80.8,32.4,5.2,11.2,5.4
315.2,17.0,1.9,0.0,360.4,39.8,5.0,10.9,5.2
76.3,6.6,2.3,11.2,117.9,1.2,0.2,0.1,3.3
37.2,0.2,0.0,0.0,84.5,9.3,0.3,8.8,0.3
425.6,20.7,5.7,129.7,611.8,15.8,1.0,1.7,41.7
1.0,0.0,0.0,0.0,7.2,0.3,0.1,0.0,0.0
336.3,17.5,5.8,128.2,307.0,10.2,1.6,4.9,33.7
161.5,3.1,0.6,2.5,90.4,32.6,2.4,14.7,2.6
214.5,8.5,4.0,16.1,587.5,26.4,1.0,1.8,7.9
36.8,0.4,0.1,24.6,596.5,1.4,0.3,0.6,6.8
363.8,28.8,10.9,33.6,299.4,16.8,3.3,12.8,12.1
207.5,10.5,2.5,6.8,44.6,29.2,1.0,26.7,1.3
95.7,4.0,0.6,8.3,58.8,13.7,1.1,6.8,2.3
189.0,13.1,6.1,33.6,376.2,8.1,1.6,4.0,10.7
415.3,29.6,10.9,77.1,1071.5,13.3,1.4,8.9,22.7
415.4,21.0,9.6,46.1,211.2,53.7,2.8,34.8,6.8
216.5,4.9,0.7,0.0,255.4,41.6,1.6,21.5,2.6
194.7,9.1,0.9,0.0,200.5,24.0,3.5,1.4,6.0
309.4,16.7,9.9,153.7,681.4,15.0,2.3,4.7,16.5
245.5,3.7,0.5,0.0,671.6,47.7,8.6,7.8,7.5
443.0,18.1,8.4,124.9,523.0,26.1,4.0,20.6,41.6
960.9,47.0,12.8,194.8,332.3,81.5,11.0,26.1,54.0
128.0,12.0,7.4,27.9,204.5,3.7,0.6,1.1,2.9
414.4,22.7,7.7,33.4,424.7,40.3,3.0,3.5,12.7
54.5,1.6,0.2,0.0,98.0,8.8,0.5,0.1,1.2
446.6,27.8,7.0,200.8,823.6,24.0,1.8,4.8,24.8
232.9,17.7,3.9,18.9,492.7,18.8,2.3,7.9,1.9
356.6,22.2,7.5,107.6,560.8,0.9,0.0,0.5,36.2
723.6,28.6,3.9,0.0,176.1,101.2,4.9,3.9,15.5
359.0,19.2,9.6,95.6,1139.5,2.3,0.0,0.5,42.3
153.4,6.0,1.3,1.2,235.3,20.1,7.1,6.1,8.1
245.8,1.7,1.0,3.6,383.8,45.5,0.9,0.3,6.0
10.0,0.0,0.0,0.0,472.6,2.2,0.1,1.6,0.4
156.3,6.6,0.9,0.0,395.0,21.7,5.7,7.2,5.3
434.1,18.6,3.2,93.0,170.9,59.6,12.1,7.6,13.4
291.7,24.6,4.8,11.8,166.2,14.4,4.6,1.3,5.9
308.9,3.6,0.7,75.5,984.1,44.0,0.6,38.5,26.5
296.9,6.9,3.6,87.0,150.6,55.2,2.5,35.8,5.6
213.5,14.4,6.5,62.0,212.8,2.6,0.3,1.0,17.9
53.2,3.0,1.9,11.4,43.3,4.0,0.1,0.0,2.7
105.8,6.1,3.7,15.3,119.8,12.8,1.2,6.1,1.6
154.8,8.0,3.4,22.8,127.1,18.6,1.2,10.3,3.2
129.7,2.2,0.6,17.5,196.3,23.9,1.3,5.5,3.5
132.7,5.1,2.3,15.1,70.9,19.5,1.3,8.9,2.6
278.5,6.3,2.4,37.0,1100.5,36.6,1.8,2.4,17.4
558.9,40.1,6.4,37.8,1457.8,34.7,8.2,20.0,20.4
373.1,14.7,2.9,75.5,595.8,31.4,4.7,5.1,30.1
26.6,0.3,0.1,0.0,206.8,5.8,1.5,2.1,1.3
302.9,3.4,0.4,0.5,530.4,65.7,1.5,21.8,4.7
163.4,7.9,4.3,48.5,170.0,18.5,3.6,4.3,6.7
463.5,24.6,11.4,105.9,1172.1,26.9,4.1,11.2,37.5
117.0,5.1,0.7,0.0,118.4,17.9,4.1,13.0,1.7
520.6,12.3,2.6,63.0,690.5,65.0,11.0,5.4,38.9
475.7,11.8,4.0,142.9,458.9,38.0,1.0,26.4,50.9
119.6,2.7,1.2,4.0,171.5,17.4,3.9,0.5,6.7
97.7,2.1,0.5,31.0,12.4,16.0,0.6,0.1,3.2
122.8,12.3,7.7,39.5,168.6,1.2,0.0,0.2,2.5
310.0,28.3,2.2,0.0,174.3,13.9,7.2,5.0,4.5
237.5,3.0,0.7,46.5,312.2,44.2,2.7,5.7,8.2
330.1,7.9,1.1,0.0,1169.6,58.8,2.0,1.6,5.4
436.5,22.7,5.5,108.9,117.1,18.8,2.0,2.6,39.0
761.6,2.5,0.5,0.0,1171.9,160.3,7.6,13.6,22.3
572.9,14.6,4.7,215.5,508.7,68.3,3.7,6.6,37.6
332.8,15.0,6.6,72.2,280.2,43.8,1.2,28.2,5.9
392.6,26.6,7.5,57.9,184.0,32.6,1.6,4.3,6.3
572.1,32.9,11.2,83.4,825.5,41.6,5.3,4.5,25.0
